视频标题,视频BV号,弹幕出现时间,类型,字体大小,颜色,发送时间,弹幕池,用户哈希,弹幕ID,弹幕内容
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,4.502,1,25,16777215,2024-11-25 20:23:51,0,6823b0e5,1723407900913173248,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,11.593,1,25,16777215,2024-11-25 19:59:54,0,482c3e34,1723395850878831360,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,2.128,1,25,16777215,2024-11-25 19:59:45,0,482c3e34,1723395770255852032,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,12.659,1,25,16777215,2024-11-25 19:55:58,0,e4b34a31,1723393869859001344,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,8.646,1,25,16777215,2024-11-25 19:55:54,0,e4b34a31,1723393835759464448,《孤独摇滚》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,2.46,1,25,16777215,2024-11-25 19:35:55,0,fc7ed81b,1723383775209487360,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,4.639,1,25,16777215,2024-11-25 19:22:53,0,5e7a70b5,1723377218849698304,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,5.815,1,25,16777215,2024-11-25 19:01:49,0,738369a9,1723366613468089344,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,3.408,1,25,16777215,2024-11-25 18:41:37,0,bc4bf8bb,1723356445719892992,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,2.331,1,25,16777215,2024-11-25 18:29:21,0,3f0673aa,1723350272031466496,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,101.758,1,25,16777215,2024-11-25 18:27:00,0,3f0673aa,1723349085504887296,好好看啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,6.983,1,25,16777215,2024-11-25 18:25:49,0,c242f95,1723348495089804032,《孤独摇滚》
