"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","用头起昵称","可以坐等一句话嘛[星星眼][星星眼]","11","2024-05-06 13:02:20","220145870896","1517767293"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","月下不想睡大街","莫名其妙，我站那儿哭了。 我去过的游戏音乐会也不少。去年《原神》音乐会，我就在幕后。一个舞台，一个个乐手上去，指挥手势一起。声音震撼得很，连音乐的质地都变了。 游戏音乐会，这几年是真的多。大家办得都走心，都有自己的想法，投入还个顶个的大。 但让我哭的，唯这一次。 看着节目结束，场馆渐渐暗下来，我总觉得，米哈游办音乐会，好像真是和以前不大一样了。这米哈游是年年亏年年做，还要年年都不一样。一次两次就算了，年年如此…… 那就说明，这帮人是真有一些特别的东西要给到玩家。聊了几年我觉着，米哈游要给玩家的东西始终就一个：身份。 一个音乐人告诉我，星铁live是给玩家一种审美的自豪； 一个核心玩家说，这音乐会是给玩家一种特殊标签…… 也许他们说的都对。因为看得出，米哈游自己每年也在琢磨。 第一年算尝试，自由得很。这帮人跟做音乐节似的，按风格去攒音乐，就是要让玩家蹦跶个爽、听个爽。 这里的身份，是音乐逼格。","38","2024-05-06 12:11:51","220138312976","130669341"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","我只是个路过的捷德","大热天的给大家讲个冷笑话 为什么花火让我们不要相信流萤的话？因为流萤说的话都是流言[doge]","337","2024-05-06 12:01:55","220137123392","224723034"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","ArsenicLatte","53:01 我要是优素我都要裂开了[笑哭]","81","2024-05-06 12:55:19","220144885472","649070"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","_哦斯超人","600张票，2.3全砸[脱单doge][脱单doge][脱单doge]","35","2024-05-06 14:13:25","220154212176","400645766"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","坨坨他呆地","效率这么高？？？","41","2024-05-06 12:00:32","220136842000","29668335"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","凌凌一","1：24：28","18","2024-05-06 12:01:05","220136786496","6833654"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","崩坏星弯轶道","比阳光更明亮的[笑哭]","66","2024-05-06 15:25:12","220161445744","604960773"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","LALA_LUCKY_","时间轴[tv_doge] 卡芙卡组曲《卡农》《戏剧性反讽》 00:53 三月七pv 来拍照吧  04:37  三月七的小魔法  06:00 1.《星间旅行》 茶理理  08:52 姬子 《追星星的人》12:19 黑塔空间站 《太空漫步》 13:38 空间站组曲《即兴演出》《有点意思》《专家教学》 15:35 扑满的小曲 《危机预知》18:23 黑塔空间站 战斗bgm《灭虐的黎明》   20:28","18","2024-05-06 13:08:20","220146622880","107165491"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","花不真月亦不温","说破音走调之类的，应该没怎么现场live，其实这种情况在唱到最高潮的时候是挺常见的，况且这些配音演员还不是特别专业顶尖的歌手。平时我们在软件上听到的歌都是后期调音师精心调制过才能完美呈现出来的。你自己可以尝试一下很大声的唱高音，是完全把嗓子放开的那种，你会发现根本把控不住[笑哭]","338","2024-05-06 12:01:18","220136962480","1387091256"
